imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.060623267330932276, -0.016038156945475456, -0.04967775033503478, -4.848660520339837e-07, -0.005665576165263778, 8.558106676011994e-05, -1.9875541909215106, -0.5000010333302156, 17939000000, 
-0.03463743481187014, -0.0037660051028458085, -0.04252596404441648, -3.0051927891158736e-07, -0.0053856474069212045, 5.580002852124778e-05, -1.9875805337239596, -0.5000010364544206, 18039000000, 
-0.0598213123307502, 0.009939511059495473, -0.050343959696698304, -2.772988005935208e-08, -0.005481875460030883, 5.058465895756752e-06, -1.9875706746814445, -0.5000010370813789, 18139000000, 
-0.06715910866944481, -0.03129368437199152, -0.05792291383216345, -4.884873445897595e-07, -0.005950305197327023, 8.209450244824354e-05, -1.9875249505461452, -0.5000010440380052, 18239000000, 
-0.012917337795466617, 0.01765754443996779, -0.03689278755831661, 2.5294708994527468e-08, -0.005436111376562775, -4.6530888060136065e-06, -1.9875766014223422, -0.5000010424700235, 18344000000, 
-0.07256883923944231, 0.003078869202859865, -0.05322113330300163, 5.645399069140284e-08, -0.005517610056693871, -1.0231602108763343e-05, -1.9875638244421354, -0.5000010437417284, 18444000000, 
-0.04351993819468492, -0.012632828503723213, -0.04853320557624872, -1.504279248933174e-07, -0.005606152221748891, 2.6832650799194683e-05, -1.9875542929442163, -0.5000010464400242, 18544000000, 
-0.0475329823109444, 0.008148698349720035, -0.047876475939920685, 3.773725263905602e-08, -0.005561096386187205, -6.785937523541002e-06, -1.9875576765844973, -0.5000010453169316, 18644000000, 
-0.059533920238851935, -0.009360740221701233, -0.05307438857919982, -1.1738775567499668e-07, -0.005752498679606609, 2.0406394197212467e-05, -1.9875399338397115, -0.5000010468338061, 18744000000, 
-0.050923945466548784, 0.015463562692169702, -0.05187482939920799, 1.780497027744012e-07, -0.00586734340417359, -3.0345880666836363e-05, -1.9875286832741106, -0.5000010433001066, 18844000000, 
-0.07358089854879567, 0.005508251164980471, -0.06170693995060857, 1.9725788045980037e-07, -0.006303817937046734, -3.129181115789226e-05, -1.9874846478578165, -0.5000010403145483, 18939000000, 
-0.0411706323154221, -0.0012900467711104463, -0.051977797463708786, 8.190434403339255e-08, -0.006286806242701784, -1.3027973325641062e-05, -1.9874867655952793, -0.5000010405043838, 19044000000, 
-0.057319372240608596, -0.0063628261266224055, -0.05423097403295733, -7.225668136125645e-08, -0.006263300467335082, 1.153651844392519e-05, -1.987491944447537, -0.500001041634262, 19139000000, 
-0.06551914568486059, 0.012727261058989515, -0.05923642289216981, 1.973452428599341e-07, -0.006411188951675801, -3.0781379919921195e-05, -1.9874703303363093, -0.5000010369934658, 19239000000, 
-0.04368952205194447, 0.014655616000258187, -0.05181772757100573, 3.7940263805531306e-07, -0.006311179324703744, -6.0115965421902e-05, -1.9874828960405304, -0.5000010338540976, 19339000000, 
-0.04799169948433545, 0.02117264854656793, -0.049835396599308565, 5.713113839273267e-07, -0.006063262429370267, -9.422507941597762e-05, -1.9875072682973642, -0.5000010291634018, 19439000000, 
-0.07512812152350845, -0.007896485427013955, -0.06132541651328719, 1.810557338306998e-07, -0.006373474899689863, -2.8407695437776038e-05, -1.9874767391580719, -0.5000010283691062, 19539000000, 
-0.06828652614538626, -0.05082269748611573, -0.06431098769569332, -9.184354180928719e-07, -0.006812297827040902, 0.0001348202091880381, -1.987432570549389, -0.5000010374136798, 19639000000, 
-0.04689911427716586, 0.004642792697709083, -0.05601306353646229, -3.891898624750893e-07, -0.006747594039353872, 5.76783161828089e-05, -1.98743812506746, -0.5000010348661793, 19739000000, 
-0.042881153060574384, 0.00013846113785880715, -0.049710523904279595, -1.937518428867967e-07, -0.006356834659082162, 3.0479295636544333e-05, -1.9874775724992917, -0.5000010376466049, 19834000000, 
-0.050831714664424904, 0.0430617316512347, -0.05001906974191475, 6.70060736745796e-07, -0.006063041543814089, -0.00011051561034237605, -1.9875053749967293, -0.5000010293549534, 19934000000, 
-0.05826686693573245, -0.012839174399083102, -0.05362467897015265, 1.4183252554163235e-07, -0.006092276778422558, -2.328070944576427e-05, -1.9875060445005839, -0.5000010338686209, 20039000000, 
