imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06338865668325182, -0.012615753895139482, -0.05376678839945604, -9.094377099468188e-08, -0.008284510703840842, 1.097756696150067e-05, -1.998819597596496, -0.5000009700353403, 34832000000, 
-0.046847450496074264, 0.012347332464165887, -0.05075984460294476, 2.717950126404824e-07, -0.00816065647363376, -3.330553289660263e-05, -1.9988387845360354, -0.5000009567106988, 34932000000, 
-0.08956577056026005, 0.03149442240986924, -0.0655537924534593, 1.0721641357525334e-06, -0.008889933104846377, -0.00012060429736732658, -1.9987600337158333, -0.5000009375596018, 35029000000, 
-0.04612233629138039, 0.03386832629466939, -0.057643616527290394, 1.697974476465634e-06, -0.008889389925968345, -0.00019101136192770497, -1.998754902209895, -0.5000009122463831, 35124000000, 
-0.09216728268582271, 0.021127852070953076, -0.0707419404743896, 1.830695786876199e-06, -0.009646908780579801, -0.0001897701977406041, -1.9986768121902714, -0.5000008969699802, 35220000000, 
-0.06254448201347938, 0.009659645503487042, -0.06717269538524018, 1.5129726027067741e-06, -0.009944955600216607, -0.00015213467646590806, -1.9986489905751577, -0.5000008853465725, 35325000000, 
-0.05504269740509687, 0.009345813273139634, -0.061608129754667285, 1.7568159581685106e-06, -0.013613403191530178, -0.00012905046103839376, -1.9987206886175422, -0.5000008529855773, 35425000000, 
-0.08112245998139955, -0.0029064371318104232, -0.06862768686641754, 7.897268630553367e-07, -0.012491184905438152, -6.322273419485784e-05, -1.998536319889926, -0.5000008624777746, 35520000000, 
-0.08237616944212522, 0.015234208311398883, -0.07349211614067419, 1.3579580745851303e-06, -0.012038679153450074, -0.0001127995901606833, -1.998400165973058, -0.5000008395433435, 35613000000, 
-0.07425961130713316, -0.026926129907440574, -0.07333619555016528, -6.783884922064735e-07, -0.011746277861620896, 5.77534858444819e-05, -1.998325075819407, -0.5000008879440618, 35723000000, 
-0.06968597064790498, -0.000333257439393142, -0.07147582049951653, -4.213894021706224e-07, -0.011490507550039067, 3.667282757837705e-05, -1.9982958577539023, -0.500000883521874, 35818000000, 
-0.07712275196132426, -0.015552529718793022, -0.07324425000899701, -1.0528781631634164e-06, -0.011438853375342572, 9.204402999281252e-05, -1.9982660298501977, -0.5000009063441673, 35921000000, 
-0.05559488862285058, -0.006357879426605619, -0.06594992750277384, -9.260743195380959e-07, -0.010963084553419046, 8.447205848186968e-05, -1.9982958310034138, -0.5000009084868435, 36021000000, 
-0.059519060887871594, -0.028271819584081204, -0.0630456779904364, -1.8120473786280693e-06, -0.010505645166504535, 0.00017248320782863242, -1.9983325603907967, -0.500000939353235, 36121000000, 
-0.05753937890033661, 0.013051277546305437, -0.06052004222067036, -5.187745509821232e-07, -0.010049963509514632, 5.161954573178124e-05, -1.9983686519023212, -0.5000009202794483, 36211000000, 
-0.06350715821086207, 0.005644769422420182, -0.06131778299861688, -9.099095218401761e-08, -0.009793717418169576, 9.290747149311117e-06, -1.9983843300771889, -0.5000009176883005, 36314000000, 
-0.05407270558171533, -0.004908536801205675, -0.05813536336904659, -2.3160838021610637e-07, -0.009501081132701669, 2.4377055303626025e-05, -1.9984162900245466, -0.5000009224017667, 36409000000, 
