node_index,neighbors...
90,258,59,169,582,685,512,106,707,794
91,33,16,589,782,3,632,218,557,29
92,314,450,239,488,76,26,753,496,159
93,51,339,585,476,788,134,501,481,255
94,424,744,348,522,80,762,648
95,489,333,610,493,293,419,112,304,404
96,631,539,619,150,774,574,36,267,581
97,187,87,127,548,407,684,264,677,613
98,297,102,373,262,777,598,342,607,323
99,367,677,14,391,370,545,226,145
100,7,149,281,56,410,243,23,764,735
101,745,511,412,469,122,57,571,719
102,297,262,98,342,607,777,373,566
103,542,84,644,291,163,689
104,752,197,160,547,86,166,778,483,64
105,580,369,451,717,503,389,321,274,39
106,169,758,258,63,90,455,678,37,510
107,340,484,264,233,684,765,296,791,800
108,593,211,77,620,201,328,583,771,574
109,714,402,453,236,391,732,14,367,178
110,461,465,113,117,638,336,88,540,403
111,626,132,458,317,78,564,167,760,554
112,493,525,333,304,121,293,95,166,772
113,465,461,540,747,110,403,48,88,638
114,204,363,231,790
115,596,534,568,234,294,173,433,386,611
116,666,202,119,781,337,351,315,381,338
117,336,672,177,110,604,254,638,326,461
118,256,377,529,569,401,274,54,203,799
119,781,351,116,666,338,170,796,315,202
120,15,322,742,286,597,479,405,756,259
121,304,525,293,166,86,333,112,332,419
122,412,360,148,719,101,745,57,511,215
123,555,698,288,477,128,429,487
124,708,490,159,326,639,488,672,452,599
125,244,147,47,151,300,492,2,207,290
126,697,729,421,746,72,276,388,143,194
127,603,613,87,350,0,187,720,97,407
128,768,487,477,429,436,710,288,698,123
129,319,800,703,296,233,157,384,471
130,280,53,518,45,165,275,614,19
131,559,676,581,36,625,329,168,774,267
132,78,111,773,626,409,458,674,385,460
133,783,514,494,794,685,682,582,473,287
134,585,316,706,30,93,157,516,339,51
135,594,222,564,167,657
136,497,755,347,206,227,238,608,438
137,629,448,740,616,31,146,12,18,357
138,323,598,373,237,662,98,777,195,297
139,70,306,345,798,634,485,72,694,500
140,721,68,248,343,257,398,731,289,358
141,472,27,646,722,283,552,180,532,360
142,614,165,181,8,45,558,518,397,673
143,194,388,400,386,746,421,173,276,590
144,686,535,647,597,42,15,605,376,120
145,370,801,494,565,407,623,242,517,720
146,18,629,417,260,448,307,137,41,749
147,151,300,244,47,125,492,69,207,50
148,360,122,215,27,719,412,180,141,101
149,23,437,100,56,789,263,281,295,410
150,46,619,96,563,774,631,539,362,587
151,147,300,244,207,125,47,50,290,253
152,324,680,218,780,3,298,426,683,715
153,566,262,654,61,607,73,60,463,342
154,622,67,712,189,416,268,709,356,641
155,578,591,378,478,5,364,695,303,575
156,449,368,641,624,709,416,189,622,436
157,296,484,706,30,800,134,129,316,233
158,621,504,459,25,332,455,191,543,390
159,490,639,124,488,452,708,599,326,672
160,197,390,104,86,778,359,332,752,166
161,199,6,196,772,371,411,404,203,198
162,34,292,695,628,668,265,303
163,291,427,542,689,495,49,290,273,103
164,213,232,60,654,355,246,295,524,635
165,45,181,518,142,558,397,275,614,673
166,86,525,121,104,595,160,483,304,332
167,564,222,458,111,657,317,728,507,594
168,329,676,131,559,625,581
169,106,258,90,758,59,63,582,678,685
170,796,119,781,351,175,586,338,558,486
171,422,366,444,584,579,730,312,349,462
172,754,327,251,526,764,235,797,561,705
173,534,386,590,505,194,115,388,143,596
174
175,486,338,351,781,796,74,170,119,271
176,302,630,588,301,183,309,353
177,604,254,696,117,336,672,200,599,277
178,549,726,741,365,224,732,402,279
179,771,208,406,499,361,482,221,443,442
180,27,215,646,141,635,148,472,23,360
181,558,165,397,45,142,673,518,8,275
182,330,480,615,35,715,466,225,433,780
183,700,588,302,630,261,331,250,176,71
184,415,713,784,374,502
185,737,723,556,456,730,462
186,567,73,272,193,60,524,308,240,209
187,97,87,127,407,548,684,613,264,350
188,219,442,4,361,482,499,372,430
189,622,268,712,154,787,641,416,709,624
190,358,398,248,245,721,140,440,205,85
191,37,455,678,504,627,63,158,621,530
192,506,617,481,501,75,788,81,413,276
193,308,209,524,567,240,186,246,423,382
194,143,400,388,386,173,746,590,421,505
195,364,237,378,662,373,323,155,138,5
196,772,371,404,6,161,493,199,739,112
197,160,104,778,359,752,547,390,86,64
198,229,595,40,483,166,525,199,752,112
199,161,196,772,6,371,411,404,198,203
200,254,604,177,277,519,669,638,486,690
201,620,593,108,583,77,211,28,771,441
202,666,337,116,381,315,119,781,761,533
203,411,399,377,54,118,470,6,375,727
204,114,363,231,790,733,284,671
205,85,776,440,245,547,190,64,248,778
206,755,497,136,667,238,347,438,608
207,151,290,300,50,147,253,49,244,125
208,406,221,499,179,441,28,219,442,361
209,524,193,246,308,382,567,186,423,759
210,649,658,523,21,711,344
211,108,593,620,77,201,328,574,267,531
212,12,792,448,137,629
213,164,232,654,60,355,243,295,410,281
214,335,757,474,795,307,616,749
215,180,148,263,27,437,23,360,122,141
216,734,560,707,334,681,512,59,627,678
217,426,660,242,408,720,3,623,16,517
218,3,16,660,91,589,152,298,324,426
219,442,499,188,361,221,482,4,372,208
220,705,418,671,797,735,790,284,363,754
221,499,208,406,219,442,372,179,361,482
222,167,657,564,135,594,728,458,507,111
223,544,508,659,393,652,701,682,343,557
224,365,549,726,741,178,279,310,380
225,615,294,433,568,330,182,466,715,480
226,548,677,684,765,97,187,264
227,347,608,238,497,438,136
228,652,659,701,544,223,508,398,632,557
229,198,595,483,40,166,525,112,752,86
230,19,275,443,4,673,45
231,790,692,733,740,31,220,705,735,357
232,164,355,213,246,295,635,60,618,654
233,800,296,484,107,129,340
234,383,115,596,173,534,386,294,568,43
235,327,251,764,463,61,526,754,172,561
236,453,402,732,109,714,178,391
237,662,323,138,195,373,598,364,98,378
238,438,608,667,497,227,736,347,341,755
239,450,753,26,76,314,92,716,1,496
240,308,575,272,193,303,567,186,209,524
241,645,318,380,642,550,441,406,28
242,217,720,623,801,565,660,407,426,145
243,410,281,7,56,213,295,654,100,164
244,125,147,47,151,300,492,207,69,2
